Ticker,Company Name,Sector,Industry
CADL,"Candel Therapeutics, Inc.",Healthcare,Biotechnology
CAKE,The Cheesecake Factory Incorporated,Consumer Cyclical,Restaurants
CALA,"Calithera Biosciences, Inc.",Financial Services,Shell Companies
CALB,N/A,N/A,N/A
CALC,"CalciMedica, Inc.",Healthcare,Biotechnology
CALM,"Cal-Maine Foods, Inc.",Consumer Defensive,Farm Products
CAMP,N/A,Healthcare,Biotechnology
CAN,Canaan Inc.,Technology,Computer Hardware
CAPR,"Capricor Therapeutics, Inc.",Healthcare,Biotechnology
CAR,"Avis Budget Group, Inc.",Industrials,Rental & Leasing Services
CARA,N/A,N/A,N/A
CARB,N/A,N/A,N/A
CARE,"Carter Bankshares, Inc.",Financial Services,Banks - Regional
CARG,"CarGurus, Inc.",Consumer Cyclical,Auto & Truck Dealerships
CARO,N/A,N/A,N/A
CARV,"Carver Bancorp, Inc.",Financial Services,Banks - Regional
CASA,N/A,N/A,N/A
CASH,"Pathward Financial, Inc.",Financial Services,Banks - Regional
CASI,CASI Pharmaceuticals Inc,Healthcare,Biotechnology
CASS,"Cass Information Systems, Inc.",Industrials,Specialty Business Services
CASY,"Casey's General Stores, Inc.",Consumer Cyclical,Specialty Retail
CATB,N/A,N/A,N/A
CATC,CATCo Reinsurance Opps C,N/A,N/A
CATM,N/A,N/A,N/A
CATY,Cathay General Bancorp,Financial Services,Banks - Regional
CBAN,"Colony Bankcorp, Inc.",Financial Services,Banks - Regional
CBAT,"CBAK Energy Technology, Inc.",Industrials,Electrical Equipment & Parts
CBAY,N/A,N/A,N/A
CBLI,N/A,N/A,N/A
CBMG,N/A,N/A,N/A
CBNK,"Capital Bancorp, Inc.",Financial Services,Banks - Regional
CBOE,"Cboe Global Markets, Inc.",Financial Services,Financial Data & Stock Exchanges
CBPO,N/A,N/A,N/A
CBRL,"Cracker Barrel Old Country Store, Inc.",Consumer Cyclical,Restaurants
CBSH,"Commerce Bancshares, Inc.",Financial Services,Banks - Regional
CBTX,N/A,N/A,N/A
CBUS,"Cibus, Inc.",Healthcare,Biotechnology
CCAP,"Crescent Capital BDC, Inc.",Financial Services,Asset Management
CCB,Coastal Financial Corporation,Financial Services,Banks - Regional
CCBG,"Capital City Bank Group, Inc.",Financial Services,Banks - Regional
CCCC,"C4 Therapeutics, Inc.",Healthcare,Biotechnology
CCCS,N/A,N/A,N/A
CCLP,N/A,N/A,N/A
CCMP,N/A,N/A,N/A
CCNECCOI,N/A,N/A,N/A
CCRC,N/A,N/A,N/A
CCRN,"Cross Country Healthcare, Inc.",Healthcare,Medical Care Facilities
CCSI,"Consensus Cloud Solutions, Inc.",Technology,Software - Infrastructure
CCXI,Churchill Capital Corp XI,N/A,N/A
CDEV,N/A,N/A,N/A
CDIO,"Cardio Diagnostics Holdings, Inc.",Healthcare,Biotechnology
CDK,N/A,N/A,N/A
CDLX,"Cardlytics, Inc.",Communication Services,Advertising Agencies
CDMO,N/A,N/A,N/A
CDNA,"CareDx, Inc.",Healthcare,Diagnostics & Research
CDNS,"Cadence Design Systems, Inc.",Technology,Software - Application
CDOR,N/A,N/A,N/A
CDRCDT,N/A,N/A,N/A
CDTX,N/A,N/A,N/A
CDW,CDW Corporation,Technology,Information Technology Services
CDXC,N/A,N/A,N/A
CDXS,"Codexis, Inc.",Healthcare,Biotechnology
CDZI,Cadiz Inc.,Utilities,Utilities - Regulated Water
CEAD,N/A,N/A,N/A
CECE,N/A,N/A,N/A
CECO,CECO Environmental Corp.,Industrials,Pollution & Treatment Controls
CEG,Constellation Energy Corporation,Utilities,Utilities - Independent Power Producers
CELC,Celcuity Inc.,Healthcare,Biotechnology
CELH,"Celsius Holdings, Inc.",Consumer Defensive,Beverages - Non-Alcoholic
CELL,N/A,N/A,N/A
CEMI,N/A,N/A,N/A
CENN,Cenntro Inc.,Consumer Cyclical,Auto Manufacturers
CENT,Central Garden & Pet Company,Consumer Defensive,Packaged Foods
CENX,Century Aluminum Company,Basic Materials,Aluminum
CEQP,N/A,N/A,N/A
CERC,N/A,N/A,N/A
CERE,N/A,N/A,N/A
CERN,N/A,N/A,N/A
CERS,Cerus Corporation,Healthcare,Medical Devices
CERT,"Certara, Inc.",Healthcare,Health Information Services
CETV,N/A,N/A,N/A
CETX,"Cemtrex, Inc.",Technology,Software - Infrastructure
CEVA,"CEVA, Inc.",Technology,Semiconductors
CFB,N/A,N/A,N/A
CFBK,CF Bankshares Inc.,Financial Services,Banks - Regional
CFFI,C&F Financial Corporation,Financial Services,Banks - Regional
CFFN,"Capitol Federal Financial, Inc.",Financial Services,Banks - Regional
CFLT,"Confluent, Inc.",Technology,Software - Infrastructure
CFMS,N/A,N/A,N/A
CFNB,California First Leasing Corporation,Financial Services,Asset Management
CFRX,N/A,N/A,N/A
CG,The Carlyle Group Inc.,Financial Services,Asset Management
CGBD,"Carlyle Secured Lending, Inc.",Financial Services,Asset Management
CGEM,"Cullinan Therapeutics, Inc.",Healthcare,Biotechnology
CGEN,Compugen Ltd.,Healthcare,Biotechnology
CGIX,N/A,N/A,N/A
CGNT,Cognyte Software Ltd.,Technology,Software - Infrastructure
CGNXCGON,N/A,N/A,N/A
CGRN,N/A,N/A,N/A
CGTX,"Cognition Therapeutics, Inc.",Healthcare,Biotechnology
CHCI,"Comstock Holding Companies, Inc.",Real Estate,Real Estate Services
CHCO,City Holding Company,Financial Services,Banks - Regional
CHDN,Churchill Downs Incorporated,Consumer Cyclical,Gambling
CHEF,"The Chefs' Warehouse, Inc.",Consumer Defensive,Food Distribution
CHKP,Check Point Software Technologies Ltd.,Technology,Software - Infrastructure
CHMA,N/A,N/A,N/A
CHMG,Chemung Financial Corporation,Financial Services,Banks - Regional
CHNG,N/A,N/A,N/A
CHNR,"China Natural Resources, Inc.",Basic Materials,Other Industrial Metals & Mining
CHRD,Chord Energy Corporation,Energy,Oil & Gas E&P
CHRS,"Coherus Oncology, Inc.",Healthcare,Biotechnology
CHRW,"C.H. Robinson Worldwide, Inc.",Industrials,Integrated Freight & Logistics
CHSCP,CHS Inc.,Consumer Defensive,Farm Products
CHUY,N/A,N/A,N/A
CIFR,Cipher Digital Inc.,Technology,Information Technology Services
CIH,N/A,N/A,N/A
CINF,Cincinnati Financial Corporation,Financial Services,Insurance - Property & Casualty
CING,Cingulate Inc.,Healthcare,Biotechnology
CISO,CISO Global Inc.,Technology,Software - Infrastructure
CIVB,"Civista Bancshares, Inc.",Financial Services,Banks - Regional
CIZN,Citizens Holding Company,Financial Services,Banks - Regional
CJJD,N/A,N/A,N/A
CKPT,N/A,N/A,N/A
CLAR,Clarus Corporation,Consumer Cyclical,Leisure
CLBK,"Columbia Financial, Inc.",Financial Services,Banks - Regional
CLBS,N/A,N/A,N/A
CLCT,N/A,N/A,N/A
CLDX,"Celldex Therapeutics, Inc.",Healthcare,Biotechnology
CLFD,"Clearfield, Inc.",Technology,Communication Equipment
CLGN,CollPlant Biotechnologies Ltd.,Healthcare,Biotechnology
CLIR,ClearSign Technologies Corporation,Industrials,Pollution & Treatment Controls
CLLS,Cellectis S.A.,Healthcare,Biotechnology
CLMB,"Climb Global Solutions, Inc.",Technology,Electronics & Computer Distribution
CLMT,"Calumet, Inc.",Basic Materials,Specialty Chemicals
CLNE,Clean Energy Fuels Corp.,Energy,Oil & Gas Refining & Marketing
CLNN,Clene Inc.,Consumer Defensive,Packaged Foods
CLOV,"Clover Health Investments, Corp.",Healthcare,Healthcare Plans
CLPS,CLPS Incorporation,Technology,Information Technology Services
CLPT,"ClearPoint Neuro, Inc.",Healthcare,Medical Devices
CLRB,"Cellectar Biosciences, Inc.",Healthcare,Biotechnology
CLRO,"ClearOne, Inc.",Technology,Communication Equipment
CLSD,"Clearside Biomedical, Inc.",Healthcare,Biotechnology
CLSK,"CleanSpark, Inc.",Financial Services,Capital Markets
CLSN,N/A,N/A,N/A
CLST,"Catalyst Bancorp, Inc.",Financial Services,Banks - Regional
CLUB,N/A,N/A,N/A
CLVR,Clever Leaves Holdings Inc.,Healthcare,Drug Manufacturers - Specialty & Generic
CLVS,N/A,N/A,N/A
CMBM,Cambium Networks Corporation,Technology,Communication Equipment
CMCO,Columbus McKinnon Corporation,Industrials,Farm & Heavy Construction Machinery
CMCSA,Comcast Corporation,Communication Services,Telecom Services
CMCT,Creative Media & Community Trust Corporation,Real Estate,REIT - Office
CME,CME Group Inc.,Financial Services,Financial Data & Stock Exchanges
CMMB,Chemomab Therapeutics Ltd.,Healthcare,Biotechnology
CMPO,"GPGI, Inc.",Industrials,Metal Fabrication
CMPR,Cimpress plc,Industrials,Specialty Business Services
CMPS,COMPASS Pathways plc,Healthcare,Medical Care Facilities
CMPX,"Compass Therapeutics, Inc.",Healthcare,Biotechnology
CMRX,N/A,N/A,N/A
CMTL,Comtech Telecommunications Corp.,Technology,Communication Equipment
CNBKA,N/A,N/A,N/A
CNCE,N/A,N/A,N/A
CNET,ZW Data Action Technologies Inc.,Communication Services,Advertising Agencies
CNFR,N/A,N/A,N/A
CNMD,CONMED Corporation,Healthcare,Medical Devices
CNOB,"ConnectOne Bancorp, Inc.",Financial Services,Banks - Regional
CNSL,N/A,N/A,N/A
CNSP,"CNS Pharmaceuticals, Inc.",Healthcare,Biotechnology
CNST,N/A,N/A,N/A
CNTA,Centessa Pharmaceuticals plc,Healthcare,Biotechnology
CNTG,N/A,N/A,N/A
CNTX,Context Therapeutics Inc.,Healthcare,Biotechnology
CNTY,"Century Casinos, Inc.",Consumer Cyclical,Resorts & Casinos
CNVS,Cineverse Corp.,Communication Services,Entertainment
CNXC,Concentrix Corporation,Technology,Information Technology Services
COCO,"The Vita Coco Company, Inc.",Consumer Defensive,Beverages - Non-Alcoholic
COCP,"Cocrystal Pharma, Inc.",Healthcare,Biotechnology
CODA,"Coda Octopus Group, Inc.",Industrials,Aerospace & Defense
CODI,Compass Diversified,Industrials,Conglomerates
CODX,"Co-Diagnostics, Inc.",Healthcare,Medical Devices
COEP,"Coeptis Therapeutics Holdings, Inc.",Healthcare,Biotechnology
COGT,"Cogent Biosciences, Inc.",Healthcare,Biotechnology
COHR,Coherent Corp.,Technology,Scientific & Technical Instruments
COHU,"Cohu, Inc.",Technology,Semiconductor Equipment & Materials
COIN,"Coinbase Global, Inc.",Financial Services,Financial Data & Stock Exchanges
COKE,"Coca-Cola Consolidated, Inc.",Consumer Defensive,Beverages - Non-Alcoholic
COLB,"Columbia Banking System, Inc.",Financial Services,Banks - Regional
COLL,"Collegium Pharmaceutical, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic
COLM,Columbia Sportswear Company,Consumer Cyclical,Apparel Manufacturing
COMM,N/A,N/A,N/A
COMS,COMSovereign Holding Corp.,Technology,Communication Equipment
CONE,N/A,N/A,N/A
CONNCOOL,N/A,N/A,N/A
COOP,N/A,N/A,N/A
CORECORT,N/A,N/A,N/A
CORZ,"Core Scientific, Inc.",Technology,Software - Infrastructure
COST,Costco Wholesale Corporation,Consumer Defensive,Discount Stores
COUP,N/A,N/A,N/A
COWN,N/A,N/A,N/A
CPHC,Canterbury Park Holding Corporation,Consumer Cyclical,Resorts & Casinos
CPIX,Cumberland Pharmaceuticals Inc.,Healthcare,Drug Manufacturers - Specialty & Generic
CPLP,N/A,N/A,N/A
CPRT,"Copart, Inc.",Industrials,Specialty Business Services
CPRX,"Catalyst Pharmaceuticals, Inc.",Healthcare,Biotechnology
CPSS,"Consumer Portfolio Services, Inc.",Financial Services,Credit Services
CPST,Calamos S&P 500 Structured Alt Protection ETF - September,N/A,N/A
CPTA,N/A,N/A,N/A
CPTN,N/A,N/A,N/A
CRAI,"CRA International, Inc.",Industrials,Consulting Services
CRAY,N/A,N/A,N/A
CRBP,"Corbus Pharmaceuticals Holdings, Inc.",Healthcare,Biotechnology
CRBU,"Caribou Biosciences, Inc.",Healthcare,Biotechnology
CRCT,"Cricut, Inc.",Technology,Computer Hardware
CRDF,"Cardiff Oncology, Inc.",Healthcare,Biotechnology
CRDO,Credo Technology Group Holding Ltd,Technology,Semiconductors
CREE,N/A,N/A,N/A
CREX,"Creative Realities, Inc.",Technology,Software - Application
CRGE,N/A,N/A,N/A
CRGX,N/A,N/A,N/A
CRIS,"Curis, Inc.",Healthcare,Biotechnology
CRKN,Crown Electrokinetics Corp.,Basic Materials,Specialty Chemicals
CRML,Critical Metals Corp.,Basic Materials,Other Industrial Metals & Mining
CRMT,"America's Car-Mart, Inc.",Consumer Cyclical,Auto & Truck Dealerships
CRNC,Cerence Inc.,Technology,Software - Application
CRNT,Ceragon Networks Ltd.,Technology,Communication Equipment
CRNX,"Crinetics Pharmaceuticals, Inc.",Healthcare,Biotechnology
CRON,Cronos Group Inc.,Healthcare,Drug Manufacturers - Specialty & Generic
CROX,"Crocs, Inc.",Consumer Cyclical,Footwear & Accessories
CRSP,CRISPR Therapeutics AG,Healthcare,Biotechnology
CRSR,"Corsair Gaming, Inc.",Technology,Computer Hardware
CRTO,Criteo S.A.,Communication Services,Advertising Agencies
CRTX,N/A,N/A,N/A
CRUS,"Cirrus Logic, Inc.",Technology,Semiconductors
CRVL,CorVel Corporation,Financial Services,Insurance Brokers
CRVSCRWD,N/A,N/A,N/A
CRWS,"Crown Crafts, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances"
CSAL,N/A,N/A,N/A
CSBR,"Champions Oncology, Inc.",Healthcare,Biotechnology
CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment
CSFL,N/A,N/A,N/A
CSGP,"CoStar Group, Inc.",Real Estate,Real Estate Services
CSGS,"CSG Systems International, Inc.",Technology,Software - Infrastructure
CSII,N/A,N/A,N/A
CSIQ,Canadian Solar Inc.,Technology,Solar
CSLT,N/A,N/A,N/A
CSOD,N/A,N/A,N/A
CSPI,CSP Inc.,Technology,Information Technology Services
CSSE,N/A,N/A,N/A
CSTE,Caesarstone Ltd.,Industrials,Building Products & Equipment
CSTL,"Castle Biosciences, Inc.",Healthcare,Diagnostics & Research
CSTR,N/A,N/A,N/A
CSWC,Capital Southwest Corporation,Financial Services,Asset Management
CSWI,N/A,N/A,N/A
CSX,CSX Corporation,Industrials,Railroads
CTAS,Cintas Corporation,Industrials,Specialty Business Services
CTBI,"Community Trust Bancorp, Inc.",Financial Services,Banks - Regional
CTG,N/A,N/A,N/A
CTGX,N/A,N/A,N/A
CTHR,Charles & Colvard Ltd,Consumer Cyclical,Luxury Goods
CTIC,N/A,N/A,N/A
CTKB,"Cytek Biosciences, Inc.",Healthcare,Medical Devices
CTLP,"Cantaloupe, Inc.",Technology,Software - Infrastructure
CTMX,"CytomX Therapeutics, Inc.",Healthcare,Biotechnology
CTRE,"CareTrust REIT, Inc.",Real Estate,REIT - Healthcare Facilities
CTRL,N/A,N/A,N/A
CTRM,Castor Maritime Inc.,Industrials,Marine Shipping
CTRN,"Citi Trends, Inc.",Consumer Cyclical,Apparel Retail
CTSH,Cognizant Technology Solutions Corporation,Technology,Information Technology Services
CTSO,Cytosorbents Corporation,Healthcare,Medical Devices
CTXR,"Citius Pharmaceuticals, Inc.",Healthcare,Biotechnology
CTXS,N/A,N/A,N/A
CUE,"Cue Biopharma, Inc.",Healthcare,Biotechnology
CUEN,Cuentas Inc.,Technology,Software - Application
CURI,CuriosityStream Inc.,Communication Services,Broadcasting
CUTR,N/A,N/A,N/A
CVBF,CVB Financial Corp.,Financial Services,Banks - Regional
CVCO,"Cavco Industries, Inc.",Consumer Cyclical,Residential Construction
CVCY,N/A,N/A,N/A
CVET,N/A,N/A,N/A
CVGI,"Commercial Vehicle Group, Inc.",Consumer Cyclical,Auto Parts
CVGW,"Calavo Growers, Inc.",Consumer Defensive,Food Distribution
CVKD,"Cadrenal Therapeutics, Inc.",Healthcare,Biotechnology
CVLT,"Commvault Systems, Inc.",Technology,Software - Application
CVLY,N/A,N/A,N/A
CVRX,"CVRx, Inc.",Healthcare,Medical Devices
CVV,CVD Equipment Corporation,Industrials,Specialty Industrial Machinery
CWBC,Community West Bancshares,Financial Services,Banks - Regional
CWBR,N/A,N/A,N/A
CWCO,Consolidated Water Co. Ltd.,Utilities,Utilities - Regulated Water
CWST,"Casella Waste Systems, Inc.",Industrials,Waste Management
CXAI,CXApp Inc.,Technology,Software - Application
CXDC,N/A,N/A,N/A
CXDO,"Crexendo, Inc.",Communication Services,Telecom Services
CY,N/A,N/A,N/A
CYAD,N/A,N/A,N/A
CYAN,Cyanotech Corporation,Consumer Defensive,Packaged Foods
CYBE,N/A,N/A,N/A
CYBR,CyberArk Software Ltd,Technology,Software - Infrastructure
CYCC,N/A,N/A,N/A
CYCN,"Cyclerion Therapeutics, Inc.",Healthcare,Biotechnology
CYN,Cyngn Inc.,Technology,Software - Application
CYOU,N/A,N/A,N/A
CYRN,N/A,N/A,N/A
CYRX,"Cryoport, Inc.",Industrials,Integrated Freight & Logistics
CYTH,N/A,N/A,N/A
CYTK,"Cytokinetics, Incorporated",Healthcare,Biotechnology
CYTO,N/A,N/A,N/A
CYTR,N/A,N/A,N/A
CYTX,N/A,N/A,N/A
CZNC,Citizens & Northern Corporation,Financial Services,Banks - Regional
CZR,"Caesars Entertainment, Inc.",Consumer Cyclical,Resorts & Casinos
CZWI,"Citizens Community Bancorp, Inc.",Financial Services,Banks - Regional
DAIO,Data I/O Corporation,Technology,Electronic Components
DAKT,"Daktronics, Inc.",Technology,Electronic Components
DALN,N/A,N/A,N/A
DARE,"Daré Bioscience, Inc.",Healthcare,Biotechnology
DASTY,Dassault Systèmes SE,Technology,Software - Application
DAVE,Dave Inc.,Technology,Software - Application
DAWN,"Day One Biopharmaceuticals, Inc.",Healthcare,Biotechnology
DBTX,N/A,N/A,N/A
DBVT,DBV Technologies S.A.,Healthcare,Biotechnology
DBX,"Dropbox, Inc.",Technology,Software - Infrastructure
DCGO,DocGo Inc.,Healthcare,Medical Care Facilities
DCOM,"Dime Community Bancshares, Inc.",Financial Services,Banks - Regional
DCPH,N/A,N/A,N/A
DCTH,"Delcath Systems, Inc.",Healthcare,Medical Devices
DDD,3D Systems Corporation,Technology,Computer Hardware
DDOG,"Datadog, Inc.",Technology,Software - Application
DECK,Deckers Outdoor Corporation,Consumer Cyclical,Footwear & Accessories
DENN,Denny's Corporation,Consumer Cyclical,Restaurants
DERM,Journey Medical Corporation,Healthcare,Drug Manufacturers - Specialty & Generic
DEST,N/A,N/A,N/A
DFLI,Dragonfly Energy Holdings Corp.,Industrials,Electrical Equipment & Parts
DFRG,N/A,N/A,N/A
DGICA,Donegal Group Inc.,Financial Services,Insurance - Property & Casualty
DGII,Digi International Inc.,Technology,Communication Equipment
DGLY,N/A,N/A,N/A
DH,Definitive Healthcare Corp.,Healthcare,Health Information Services
DHC,Diversified Healthcare Trust,Real Estate,REIT - Healthcare Facilities
DHIL,"Diamond Hill Investment Group, Inc.",Financial Services,Asset Management
DIBS,"1stdibs.Com, Inc.",Communication Services,Internet Content & Information
DIOD,Diodes Incorporated,Technology,Semiconductors
DISCA,N/A,N/A,N/A
DISH,N/A,N/A,N/A
DJCO,Daily Journal Corporation,Technology,Software - Application
DJT,Trump Media & Technology Group Corp.,Communication Services,Internet Content & Information
DKNG,DraftKings Inc.,Consumer Cyclical,Gambling
DLGS,N/A,N/A,N/A
DLHCDLPN,N/A,N/A,N/A
DLTH,Duluth Holdings Inc.,Consumer Cyclical,Apparel Retail
DLTR,"Dollar Tree, Inc.",Consumer Defensive,Discount Stores
DMAC,DiaMedica Therapeutics Inc.,Healthcare,Biotechnology
DMLP,"Dorchester Minerals, L.P.",Energy,Oil & Gas E&P
DMRC,Digimarc Corporation,Technology,Software - Application
DMTK,N/A,N/A,N/A
DNBF,N/A,N/A,N/A
DNKN,N/A,N/A,N/A
DNLI,Denali Therapeutics Inc.,Healthcare,Biotechnology
DNTH,"Dianthus Therapeutics, Inc.",Healthcare,Biotechnology
DNUT,"Krispy Kreme, Inc.",Consumer Defensive,Grocery Stores
DOCU,"DocuSign, Inc.",Technology,Software - Application
DOGZ,Dogness (International) Corporation,Consumer Cyclical,Leisure
DOMH,Dominari Holdings Inc.,Financial Services,Capital Markets
DOMO,"Domo, Inc.",Technology,Software - Application
DOO,BRP Inc.,Consumer Cyclical,Recreational Vehicles
DORM,"Dorman Products, Inc.",Consumer Cyclical,Auto Parts
DOYU,DouYu International Holdings Limited,Communication Services,Internet Content & Information
DRAD,N/A,N/A,N/A
DRIO,DarioHealth Corp.,Healthcare,Health Information Services
DRNA,N/A,N/A,N/A
DRRX,N/A,N/A,N/A
DRS,"Leonardo DRS, Inc.",Industrials,Aerospace & Defense
DRVN,Driven Brands Holdings Inc.,Consumer Cyclical,Auto & Truck Dealerships
DSGN,"Design Therapeutics, Inc.",Healthcare,Biotechnology
DSGR,"Distribution Solutions Group, Inc.",Industrials,Industrial Distribution
DSGX,The Descartes Systems Group Inc.,Technology,Software - Application
DSKE,N/A,N/A,N/A
DSP,Viant Technology Inc.,Technology,Software - Application
DSPG,N/A,N/A,N/A
DTEA,N/A,N/A,N/A
DTI,Drilling Tools International Corporation,Energy,Oil & Gas Equipment & Services
DTIL,"Precision BioSciences, Inc.",Healthcare,Biotechnology
DTSS,Datasea Inc.,Technology,Software - Infrastructure
DTST,Data Storage Corporation,Technology,Information Technology Services
DUO,Fangdd Network Group Ltd.,Real Estate,Real Estate Services
DUOL,"Duolingo, Inc.",Technology,Software - Application
DUOT,"Duos Technologies Group, Inc.",Technology,Software - Application
DVAX,Dynavax Technologies Corp,Healthcare,Drug Manufacturers - Specialty & Generic
DVCR,N/A,N/A,N/A
DWSN,Dawson Geophysical Company,Energy,Oil & Gas Equipment & Services
DXCM,"DexCom, Inc.",Healthcare,Medical Devices
DXLG,"Destination XL Group, Inc.",Consumer Cyclical,Apparel Retail
DXPE,"DXP Enterprises, Inc.",Industrials,Industrial Distribution
DXYNDYAI,N/A,N/A,N/A
DYN,"Dyne Therapeutics, Inc.",Healthcare,Biotechnology
DYNT,Dynatronics Corporation,Healthcare,Medical Devices
DZSI,DZS Inc.,Technology,Communication Equipment
EA,Electronic Arts Inc.,Communication Services,Electronic Gaming & Multimedia
EAR,N/A,N/A,N/A
EARS,N/A,N/A,N/A
EAST,N/A,N/A,N/A
EBAY,eBay Inc.,Consumer Cyclical,Internet Retail
EBC,"Eastern Bankshares, Inc.",Financial Services,Banks - Regional
EBIX,N/A,N/A,N/A
EBMT,"Eagle Bancorp Montana, Inc.",Financial Services,Banks - Regional
EBTC,N/A,N/A,N/A
ECBK,"ECB Bancorp, Inc.",Financial Services,Banks - Regional
ECHO,N/A,N/A,N/A
ECOL,N/A,N/A,N/A
ECOR,"electroCore, Inc.",Healthcare,Medical Devices
ECPG,"Encore Capital Group, Inc.",Financial Services,Credit Services
EDAP,EDAP TMS S.A.,Healthcare,Medical Distribution
EDBL,Edible Garden AG Incorporated,Consumer Defensive,Farm Products
EDIT,"Editas Medicine, Inc.",Healthcare,Biotechnology
EDNT,N/A,N/A,N/A
EDRY,EuroDry Ltd.,Industrials,Marine Shipping
EDSA,"Edesa Biotech, Inc.",Healthcare,Biotechnology
EDUC,Educational Development Corporation,Communication Services,Publishing
EEFT,"Euronet Worldwide, Inc.",Technology,Software - Infrastructure
EEI,N/A,N/A,N/A
EFII,N/A,N/A,N/A
EFOI,"Energy Focus, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances"
EFSC,Enterprise Financial Services Corp,Financial Services,Banks - Regional
EFTR,"eFFECTOR Therapeutics, Inc.",Healthcare,Biotechnology
EGAN,eGain Corporation,Technology,Software - Application
EGBN,"Eagle Bancorp, Inc.",Financial Services,Banks - Regional
EGHT,"8x8, Inc.",Technology,Software - Application
EGIO,N/A,N/A,N/A
EGLE,Global X S&P 500 U.S. Revenue Leaders ETF,N/A,N/A
EGOV,N/A,N/A,N/A
EGRX,"Eagle Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic
EH,EHang Holdings Limited,Industrials,Aerospace & Defense
EHTH,"eHealth, Inc.",Financial Services,Insurance Brokers
EIDX,N/A,N/A,N/A
EIGI,N/A,N/A,N/A
EIGR,N/A,N/A,N/A
EKSO,"Ekso Bionics Holdings, Inc.",Healthcare,Medical Instruments & Supplies
ELDN,"Eledon Pharmaceuticals, Inc.",Healthcare,Biotechnology
ELEV,N/A,N/A,N/A
ELGX,N/A,N/A,N/A
ELOX,"Eloxx Pharmaceuticals, Inc.",Healthcare,Biotechnology
ELSE,"Electro-Sensors, Inc.",Technology,Scientific & Technical Instruments
ELTK,Eltek Ltd.,Technology,Electronic Components
ELUT,Elutia Inc.,Healthcare,Medical Devices
ELVN,"Enliven Therapeutics, Inc.",Healthcare,Biotechnology
ELYS,"Elys BMG Group, Inc.",Consumer Cyclical,Gambling
EMBC,Embecta Corp.,Healthcare,Medical Instruments & Supplies
EMBK,N/A,N/A,N/A
EMCF,N/A,N/A,N/A
EMCI,N/A,N/A,N/A
EMKR,N/A,N/A,N/A
EMMS,Emmis Corporation,Communication Services,Broadcasting
ENDP,N/A,N/A,N/A
ENG,N/A,N/A,N/A
ENOB,N/A,N/A,N/A
ENPH,"Enphase Energy, Inc.",Technology,Solar
ENSC,"Ensysce Biosciences, Inc.",Healthcare,Biotechnology
ENSG,"The Ensign Group, Inc.",Healthcare,Medical Care Facilities
ENTA,"Enanta Pharmaceuticals, Inc.",Healthcare,Biotechnology
ENTG,"Entegris, Inc.",Technology,Semiconductor Equipment & Materials
ENTX,Entera Bio Ltd.,Healthcare,Biotechnology
ENV,N/A,N/A,N/A
ENVX,Enovix Corporation,Industrials,Electrical Equipment & Parts
ENZN,"Enzon Pharmaceuticals, Inc.",Healthcare,Biotechnology
EOLS,"Evolus, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic
EOSE,"Eos Energy Enterprises, Inc.",Industrials,Electrical Equipment & Parts
EPAY,N/A,N/A,N/A
EPIX,N/A,N/A,N/A
EPSN,Epsilon Energy Ltd.,Energy,Oil & Gas E&P
EPZM,N/A,N/A,N/A
EQ,"Equillium, Inc.",Healthcare,Biotechnology
EQBK,"Equity Bancshares, Inc.",Financial Services,Banks - Regional
EQIX,"Equinix, Inc.",Real Estate,REIT - Specialty
EQRX,N/A,N/A,N/A
ERAS,"Erasca, Inc.",Healthcare,Biotechnology
ERIC,Telefonaktiebolaget LM Ericsson (publ),Technology,Communication Equipment
ERIE,Erie Indemnity Company,Financial Services,Insurance Brokers
ERII,"Energy Recovery, Inc.",Industrials,Pollution & Treatment Controls
ERNA,Ernexa Therapeutics Inc.,Healthcare,Biotechnology
ERTS,N/A,N/A,N/A
ERYP,N/A,N/A,N/A
ESBK,N/A,N/A,N/A
ESCA,"Escalade, Incorporated",Consumer Cyclical,Leisure
ESEA,Euroseas Ltd.,Industrials,Marine Shipping
ESGR,N/A,N/A,N/A
ESLT,Elbit Systems Ltd.,Industrials,Aerospace & Defense
ESMC,Escalon Medical Corp.,Healthcare,Medical Devices
ESPR,"Esperion Therapeutics, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic
ESQ,"Esquire Financial Holdings, Inc.",Financial Services,Banks - Regional
ESSA,N/A,N/A,N/A
ESTA,Establishment Labs Holdings Inc.,Healthcare,Medical Devices
ESXB,N/A,N/A,N/A
ETFC,N/A,N/A,N/A
ETNB,N/A,N/A,N/A
ETON,"Eton Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic
ETSY,"Etsy, Inc.",Consumer Cyclical,Internet Retail
ETTX,N/A,N/A,N/A
EVBG,N/A,N/A,N/A
EVBN,N/A,N/A,N/A
EVCM,EverCommerce Inc.,Technology,Software - Infrastructure
EVER,"EverQuote, Inc.",Communication Services,Internet Content & Information
EVEX,"Eve Holding, Inc.",Industrials,Aerospace & Defense
