Ticker,Company Name,Sector,Industry
CLST,"Catalyst Bancorp, Inc.",Financial Services,Banks - Regional
CLVR,Clever Leaves Holdings Inc.,Healthcare,Drug Manufacturers - Specialty & Generic
CMBM,Cambium Networks Corporation,Technology,Communication Equipment
CMCO,Columbus McKinnon Corporation,Industrials,Farm & Heavy Construction Machinery
CMCSA,Comcast Corporation,Communication Services,Telecom Services
CMCT,Creative Media & Community Trust Corporation,Real Estate,REIT - Office
CME,CME Group Inc.,Financial Services,Financial Data & Stock Exchanges
CMMB,Chemomab Therapeutics Ltd.,Healthcare,Biotechnology
CMPO,"GPGI, Inc.",Industrials,Metal Fabrication
CMPR,Cimpress plc,Industrials,Specialty Business Services
CMPS,COMPASS Pathways plc,Healthcare,Medical Care Facilities
CMPX,"Compass Therapeutics, Inc.",Healthcare,Biotechnology
CMTL,Comtech Telecommunications Corp.,Technology,Communication Equipment
CNET,ZW Data Action Technologies Inc.,Communication Services,Advertising Agencies
CNMD,CONMED Corporation,Healthcare,Medical Devices
CNOB,"ConnectOne Bancorp, Inc.",Financial Services,Banks - Regional
CNSP,"CNS Pharmaceuticals, Inc.",Healthcare,Biotechnology
CNTA,Centessa Pharmaceuticals plc,Healthcare,Biotechnology
CNTX,Context Therapeutics Inc.,Healthcare,Biotechnology
CNTY,"Century Casinos, Inc.",Consumer Cyclical,Resorts & Casinos
CNVS,Cineverse Corp.,Communication Services,Entertainment
CNXC,Concentrix Corporation,Technology,Information Technology Services
COCO,"The Vita Coco Company, Inc.",Consumer Defensive,Beverages - Non-Alcoholic
COCP,"Cocrystal Pharma, Inc.",Healthcare,Biotechnology
CODA,"Coda Octopus Group, Inc.",Industrials,Aerospace & Defense
CODI,Compass Diversified,Industrials,Conglomerates
CODX,"Co-Diagnostics, Inc.",Healthcare,Medical Devices
COEP,"Coeptis Therapeutics Holdings, Inc.",Healthcare,Biotechnology
COGT,"Cogent Biosciences, Inc.",Healthcare,Biotechnology
COHR,Coherent Corp.,Technology,Scientific & Technical Instruments
COHU,"Cohu, Inc.",Technology,Semiconductor Equipment & Materials
COIN,"Coinbase Global, Inc.",Financial Services,Financial Data & Stock Exchanges
COKE,"Coca-Cola Consolidated, Inc.",Consumer Defensive,Beverages - Non-Alcoholic
COLB,"Columbia Banking System, Inc.",Financial Services,Banks - Regional
COLL,"Collegium Pharmaceutical, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic
COLM,Columbia Sportswear Company,Consumer Cyclical,Apparel Manufacturing
COMS,COMSovereign Holding Corp.,Technology,Communication Equipment
CORZ,"Core Scientific, Inc.",Technology,Software - Infrastructure
COST,Costco Wholesale Corporation,Consumer Defensive,Discount Stores
CPHC,Canterbury Park Holding Corporation,Consumer Cyclical,Resorts & Casinos
CPIX,Cumberland Pharmaceuticals Inc.,Healthcare,Drug Manufacturers - Specialty & Generic
CPRT,"Copart, Inc.",Industrials,Specialty Business Services
CPRX,"Catalyst Pharmaceuticals, Inc.",Healthcare,Biotechnology
CPSS,"Consumer Portfolio Services, Inc.",Financial Services,Credit Services
CRAI,"CRA International, Inc.",Industrials,Consulting Services
CRBP,"Corbus Pharmaceuticals Holdings, Inc.",Healthcare,Biotechnology
CRBU,"Caribou Biosciences, Inc.",Healthcare,Biotechnology
CRCT,"Cricut, Inc.",Technology,Computer Hardware
CRDF,"Cardiff Oncology, Inc.",Healthcare,Biotechnology
CRDO,Credo Technology Group Holding Ltd,Technology,Semiconductors
CREX,"Creative Realities, Inc.",Technology,Software - Application
CRIS,"Curis, Inc.",Healthcare,Biotechnology
CRKN,Crown Electrokinetics Corp.,Basic Materials,Specialty Chemicals
CRML,Critical Metals Corp.,Basic Materials,Other Industrial Metals & Mining
CRMT,"America's Car-Mart, Inc.",Consumer Cyclical,Auto & Truck Dealerships
CRNC,Cerence Inc.,Technology,Software - Application
CRNT,Ceragon Networks Ltd.,Technology,Communication Equipment
CRNX,"Crinetics Pharmaceuticals, Inc.",Healthcare,Biotechnology
CRON,Cronos Group Inc.,Healthcare,Drug Manufacturers - Specialty & Generic
CROX,"Crocs, Inc.",Consumer Cyclical,Footwear & Accessories
CRSP,CRISPR Therapeutics AG,Healthcare,Biotechnology
CRSR,"Corsair Gaming, Inc.",Technology,Computer Hardware
CRTO,Criteo S.A.,Communication Services,Advertising Agencies
CRUS,"Cirrus Logic, Inc.",Technology,Semiconductors
CRVL,CorVel Corporation,Financial Services,Insurance Brokers
CRWS,"Crown Crafts, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances"
CSBR,"Champions Oncology, Inc.",Healthcare,Biotechnology
CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment
CSGP,"CoStar Group, Inc.",Real Estate,Real Estate Services
CSGS,"CSG Systems International, Inc.",Technology,Software - Infrastructure
CSIQ,Canadian Solar Inc.,Technology,Solar
CSPI,CSP Inc.,Technology,Information Technology Services
CSTE,Caesarstone Ltd.,Industrials,Building Products & Equipment
CSTL,"Castle Biosciences, Inc.",Healthcare,Diagnostics & Research
CSWC,Capital Southwest Corporation,Financial Services,Asset Management
CSX,CSX Corporation,Industrials,Railroads
CTAS,Cintas Corporation,Industrials,Specialty Business Services
CTBI,"Community Trust Bancorp, Inc.",Financial Services,Banks - Regional
CTHR,Charles & Colvard Ltd,Consumer Cyclical,Luxury Goods
CTKB,"Cytek Biosciences, Inc.",Healthcare,Medical Devices
CTLP,"Cantaloupe, Inc.",Technology,Software - Infrastructure
CTMX,"CytomX Therapeutics, Inc.",Healthcare,Biotechnology
CTRE,"CareTrust REIT, Inc.",Real Estate,REIT - Healthcare Facilities
CTRM,Castor Maritime Inc.,Industrials,Marine Shipping
CTRN,"Citi Trends, Inc.",Consumer Cyclical,Apparel Retail
CTSH,Cognizant Technology Solutions Corporation,Technology,Information Technology Services
CTSO,Cytosorbents Corporation,Healthcare,Medical Devices
CTXR,"Citius Pharmaceuticals, Inc.",Healthcare,Biotechnology
CUE,"Cue Biopharma, Inc.",Healthcare,Biotechnology
CUEN,Cuentas Inc.,Technology,Software - Application
CURI,CuriosityStream Inc.,Communication Services,Broadcasting
CVBF,CVB Financial Corp.,Financial Services,Banks - Regional
CVCO,"Cavco Industries, Inc.",Consumer Cyclical,Residential Construction
CVGI,"Commercial Vehicle Group, Inc.",Consumer Cyclical,Auto Parts
CVGW,"Calavo Growers, Inc.",Consumer Defensive,Food Distribution
CVKD,"Cadrenal Therapeutics, Inc.",Healthcare,Biotechnology
CVLT,"Commvault Systems, Inc.",Technology,Software - Application
CVRX,"CVRx, Inc.",Healthcare,Medical Devices
CVV,CVD Equipment Corporation,Industrials,Specialty Industrial Machinery
CWBC,Community West Bancshares,Financial Services,Banks - Regional
CWCO,Consolidated Water Co. Ltd.,Utilities,Utilities - Regulated Water
CWST,"Casella Waste Systems, Inc.",Industrials,Waste Management
CXAI,CXApp Inc.,Technology,Software - Application
CXDO,"Crexendo, Inc.",Communication Services,Telecom Services
CYAN,Cyanotech Corporation,Consumer Defensive,Packaged Foods
CYBR,CyberArk Software Ltd,Technology,Software - Infrastructure
CYCN,"Cyclerion Therapeutics, Inc.",Healthcare,Biotechnology
CYN,Cyngn Inc.,Technology,Software - Application
CYRX,"Cryoport, Inc.",Industrials,Integrated Freight & Logistics
CYTK,"Cytokinetics, Incorporated",Healthcare,Biotechnology
CZNC,Citizens & Northern Corporation,Financial Services,Banks - Regional
CZR,"Caesars Entertainment, Inc.",Consumer Cyclical,Resorts & Casinos
CZWI,"Citizens Community Bancorp, Inc.",Financial Services,Banks - Regional
DAIO,Data I/O Corporation,Technology,Electronic Components
DAKT,"Daktronics, Inc.",Technology,Electronic Components
DARE,"Daré Bioscience, Inc.",Healthcare,Biotechnology
DASTY,Dassault Systèmes SE,Technology,Software - Application
DAVE,Dave Inc.,Technology,Software - Application
DAWN,"Day One Biopharmaceuticals, Inc.",Healthcare,Biotechnology
DBVT,DBV Technologies S.A.,Healthcare,Biotechnology
DBX,"Dropbox, Inc.",Technology,Software - Infrastructure
DCGO,DocGo Inc.,Healthcare,Medical Care Facilities
DCOM,"Dime Community Bancshares, Inc.",Financial Services,Banks - Regional
DCTH,"Delcath Systems, Inc.",Healthcare,Medical Devices
DDD,3D Systems Corporation,Technology,Computer Hardware
DDOG,"Datadog, Inc.",Technology,Software - Application
DECK,Deckers Outdoor Corporation,Consumer Cyclical,Footwear & Accessories
DENN,Denny's Corporation,Consumer Cyclical,Restaurants
DERM,Journey Medical Corporation,Healthcare,Drug Manufacturers - Specialty & Generic
DFLI,Dragonfly Energy Holdings Corp.,Industrials,Electrical Equipment & Parts
DGICA,Donegal Group Inc.,Financial Services,Insurance - Property & Casualty
DGII,Digi International Inc.,Technology,Communication Equipment
DH,Definitive Healthcare Corp.,Healthcare,Health Information Services
DHC,Diversified Healthcare Trust,Real Estate,REIT - Healthcare Facilities
DHIL,"Diamond Hill Investment Group, Inc.",Financial Services,Asset Management
DIBS,"1stdibs.Com, Inc.",Communication Services,Internet Content & Information
DIOD,Diodes Incorporated,Technology,Semiconductors
DJCO,Daily Journal Corporation,Technology,Software - Application
DJT,Trump Media & Technology Group Corp.,Communication Services,Internet Content & Information
DKNG,DraftKings Inc.,Consumer Cyclical,Gambling
DLTH,Duluth Holdings Inc.,Consumer Cyclical,Apparel Retail
DLTR,"Dollar Tree, Inc.",Consumer Defensive,Discount Stores
DMAC,DiaMedica Therapeutics Inc.,Healthcare,Biotechnology
DMLP,"Dorchester Minerals, L.P.",Energy,Oil & Gas E&P
DMRC,Digimarc Corporation,Technology,Software - Application
DNLI,Denali Therapeutics Inc.,Healthcare,Biotechnology
DNTH,"Dianthus Therapeutics, Inc.",Healthcare,Biotechnology
DNUT,"Krispy Kreme, Inc.",Consumer Defensive,Grocery Stores
DOCU,"DocuSign, Inc.",Technology,Software - Application
DOGZ,Dogness (International) Corporation,Consumer Cyclical,Leisure
DOMH,Dominari Holdings Inc.,Financial Services,Capital Markets
DOMO,"Domo, Inc.",Technology,Software - Application
DOO,BRP Inc.,Consumer Cyclical,Recreational Vehicles
DORM,"Dorman Products, Inc.",Consumer Cyclical,Auto Parts
DOYU,DouYu International Holdings Limited,Communication Services,Internet Content & Information
DRIO,DarioHealth Corp.,Healthcare,Health Information Services
DRS,"Leonardo DRS, Inc.",Industrials,Aerospace & Defense
DRVN,Driven Brands Holdings Inc.,Consumer Cyclical,Auto & Truck Dealerships
DSGN,"Design Therapeutics, Inc.",Healthcare,Biotechnology
DSGR,"Distribution Solutions Group, Inc.",Industrials,Industrial Distribution
DSGX,The Descartes Systems Group Inc.,Technology,Software - Application
DSP,Viant Technology Inc.,Technology,Software - Application
DTI,Drilling Tools International Corporation,Energy,Oil & Gas Equipment & Services
DTIL,"Precision BioSciences, Inc.",Healthcare,Biotechnology
DTSS,Datasea Inc.,Technology,Software - Infrastructure
DTST,Data Storage Corporation,Technology,Information Technology Services
DUO,Fangdd Network Group Ltd.,Real Estate,Real Estate Services
DUOL,"Duolingo, Inc.",Technology,Software - Application
DUOT,"Duos Technologies Group, Inc.",Technology,Software - Application
DVAX,Dynavax Technologies Corp,Healthcare,Drug Manufacturers - Specialty & Generic
DWSN,Dawson Geophysical Company,Energy,Oil & Gas Equipment & Services
DXCM,"DexCom, Inc.",Healthcare,Medical Devices
DXLG,"Destination XL Group, Inc.",Consumer Cyclical,Apparel Retail
DXPE,"DXP Enterprises, Inc.",Industrials,Industrial Distribution
DYN,"Dyne Therapeutics, Inc.",Healthcare,Biotechnology
DYNT,Dynatronics Corporation,Healthcare,Medical Devices
DZSI,DZS Inc.,Technology,Communication Equipment
EA,Electronic Arts Inc.,Communication Services,Electronic Gaming & Multimedia
EBAY,eBay Inc.,Consumer Cyclical,Internet Retail
EBC,"Eastern Bankshares, Inc.",Financial Services,Banks - Regional
EBMT,"Eagle Bancorp Montana, Inc.",Financial Services,Banks - Regional
ECBK,"ECB Bancorp, Inc.",Financial Services,Banks - Regional
ECOR,"electroCore, Inc.",Healthcare,Medical Devices
ECPG,"Encore Capital Group, Inc.",Financial Services,Credit Services
EDAP,EDAP TMS S.A.,Healthcare,Medical Distribution
EDBL,Edible Garden AG Incorporated,Consumer Defensive,Farm Products
EDIT,"Editas Medicine, Inc.",Healthcare,Biotechnology
EDRY,EuroDry Ltd.,Industrials,Marine Shipping
EDSA,"Edesa Biotech, Inc.",Healthcare,Biotechnology
EDUC,Educational Development Corporation,Communication Services,Publishing
EEFT,"Euronet Worldwide, Inc.",Technology,Software - Infrastructure
EFOI,"Energy Focus, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances"
EFSC,Enterprise Financial Services Corp,Financial Services,Banks - Regional
EFTR,"eFFECTOR Therapeutics, Inc.",Healthcare,Biotechnology
EGAN,eGain Corporation,Technology,Software - Application
EGBN,"Eagle Bancorp, Inc.",Financial Services,Banks - Regional
EGHT,"8x8, Inc.",Technology,Software - Application
EGRX,"Eagle Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic
EH,EHang Holdings Limited,Industrials,Aerospace & Defense
EHTH,"eHealth, Inc.",Financial Services,Insurance Brokers
EKSO,"Ekso Bionics Holdings, Inc.",Healthcare,Medical Instruments & Supplies
ELDN,"Eledon Pharmaceuticals, Inc.",Healthcare,Biotechnology
ELOX,"Eloxx Pharmaceuticals, Inc.",Healthcare,Biotechnology
ELSE,"Electro-Sensors, Inc.",Technology,Scientific & Technical Instruments
ELTK,Eltek Ltd.,Technology,Electronic Components
ELUT,Elutia Inc.,Healthcare,Medical Devices
ELVN,"Enliven Therapeutics, Inc.",Healthcare,Biotechnology
ELYS,"Elys BMG Group, Inc.",Consumer Cyclical,Gambling
EMBC,Embecta Corp.,Healthcare,Medical Instruments & Supplies
EMMS,Emmis Corporation,Communication Services,Broadcasting
ENPH,"Enphase Energy, Inc.",Technology,Solar
ENSC,"Ensysce Biosciences, Inc.",Healthcare,Biotechnology
ENSG,"The Ensign Group, Inc.",Healthcare,Medical Care Facilities
ENTA,"Enanta Pharmaceuticals, Inc.",Healthcare,Biotechnology
ENTG,"Entegris, Inc.",Technology,Semiconductor Equipment & Materials
ENTX,Entera Bio Ltd.,Healthcare,Biotechnology
ENVX,Enovix Corporation,Industrials,Electrical Equipment & Parts
ENZN,"Enzon Pharmaceuticals, Inc.",Healthcare,Biotechnology
EOLS,"Evolus, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic
EOSE,"Eos Energy Enterprises, Inc.",Industrials,Electrical Equipment & Parts
EPSN,Epsilon Energy Ltd.,Energy,Oil & Gas E&P
EQ,"Equillium, Inc.",Healthcare,Biotechnology
EQBK,"Equity Bancshares, Inc.",Financial Services,Banks - Regional
EQIX,"Equinix, Inc.",Real Estate,REIT - Specialty
ERAS,"Erasca, Inc.",Healthcare,Biotechnology
ERIC,Telefonaktiebolaget LM Ericsson (publ),Technology,Communication Equipment
ERIE,Erie Indemnity Company,Financial Services,Insurance Brokers
ERII,"Energy Recovery, Inc.",Industrials,Pollution & Treatment Controls
ERNA,Ernexa Therapeutics Inc.,Healthcare,Biotechnology
ESCA,"Escalade, Incorporated",Consumer Cyclical,Leisure
ESEA,Euroseas Ltd.,Industrials,Marine Shipping
ESLT,Elbit Systems Ltd.,Industrials,Aerospace & Defense
ESMC,Escalon Medical Corp.,Healthcare,Medical Devices
ESPR,"Esperion Therapeutics, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic
ESQ,"Esquire Financial Holdings, Inc.",Financial Services,Banks - Regional
ESTA,Establishment Labs Holdings Inc.,Healthcare,Medical Devices
ETON,"Eton Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic
ETSY,"Etsy, Inc.",Consumer Cyclical,Internet Retail
EVCM,EverCommerce Inc.,Technology,Software - Infrastructure
EVER,"EverQuote, Inc.",Communication Services,Internet Content & Information
EVEX,"Eve Holding, Inc.",Industrials,Aerospace & Defense
EVFM,"Evofem Biosciences, Inc.",Healthcare,Biotechnology
EVGN,Evogene Ltd.,Healthcare,Biotechnology
EVGO,"EVgo, Inc.",Consumer Cyclical,Specialty Retail
EVLO,"Evelo Biosciences, Inc.",Healthcare,Biotechnology
EVLV,"Evolv Technologies Holdings, Inc.",Industrials,Security & Protection Services
EVOL,"Symbolic Logic, Inc.",Technology,Software - Application
EVTV,"Envirotech Vehicles, Inc.",Consumer Cyclical,Auto Manufacturers
EWBC,"East West Bancorp, Inc.",Financial Services,Banks - Regional
EWCZ,"European Wax Center, Inc.",Consumer Defensive,Household & Personal Products
EWTX,"Edgewise Therapeutics, Inc.",Healthcare,Biotechnology
EXAS,Exact Sciences Corporation,Healthcare,Diagnostics & Research
EXEL,"Exelixis, Inc.",Healthcare,Biotechnology
EXFY,"Expensify, Inc.",Technology,Software - Application
EXLS,"ExlService Holdings, Inc.",Technology,Information Technology Services
EXPD,"Expeditors International of Washington, Inc.",Industrials,Integrated Freight & Logistics
EXPO,"Exponent, Inc.",Industrials,Engineering & Construction
EXTR,"Extreme Networks, Inc.",Technology,Communication Equipment
EYE,"National Vision Holdings, Inc.",Consumer Cyclical,Specialty Retail
EYPT,"EyePoint, Inc.",Healthcare,Biotechnology
EZPW,"EZCORP, Inc.",Financial Services,Credit Services
FA,First Advantage Corporation,Industrials,Specialty Business Services
FAMI,"Farmmi, Inc.",Consumer Defensive,Packaged Foods
FANG,"Diamondback Energy, Inc.",Energy,Oil & Gas E&P
FARM,Farmer Bros. Co.,Consumer Defensive,Packaged Foods
FAST,Fastenal Company,Industrials,Industrial Distribution
FAT,FAT Brands Inc.,Consumer Cyclical,Restaurants
FATE,"Fate Therapeutics, Inc.",Healthcare,Biotechnology
FBIO,"Fortress Biotech, Inc.",Healthcare,Biotechnology
FBIZ,"First Business Financial Services, Inc.",Financial Services,Banks - Regional
FBLG,"FibroBiologics, Inc.",Healthcare,Biotechnology
FCBC,"First Community Bankshares, Inc.",Financial Services,Banks - Regional
FCCO,First Community Corporation,Financial Services,Banks - Regional
FCEL,"FuelCell Energy, Inc.",Industrials,Electrical Equipment & Parts
FCFS,"FirstCash Holdings, Inc.",Financial Services,Credit Services
FCNCA,"First Citizens BancShares, Inc.",Financial Services,Banks - Regional
FCUV,Focus Universal Inc.,Technology,Scientific & Technical Instruments
FDBC,"Fidelity D & D Bancorp, Inc.",Financial Services,Banks - Regional
FDUS,Fidus Investment Corporation,Financial Services,Asset Management
FEAM,"5E Advanced Materials, Inc.",Basic Materials,Specialty Chemicals
FEIM,"Frequency Electronics, Inc.",Technology,Communication Equipment
FELE,"Franklin Electric Co., Inc.",Industrials,Specialty Industrial Machinery
FENC,Fennec Pharmaceuticals Inc.,Healthcare,Biotechnology
FFBC,First Financial Bancorp.,Financial Services,Banks - Regional
FFBW,"FFBW, Inc.",Financial Services,Banks - Regional
FFIC,Flushing Financial Corporation,Financial Services,Banks - Regional
FFIN,"First Financial Bankshares, Inc.",Financial Services,Banks - Regional
FFIV,"F5, Inc.",Technology,Software - Infrastructure
FFWM,First Foundation Inc.,Financial Services,Banks - Regional
FGBI,"First Guaranty Bancshares, Inc.",Financial Services,Banks - Regional
FHB,"First Hawaiian, Inc.",Financial Services,Banks - Regional
FHTX,Foghorn Therapeutics Inc.,Healthcare,Biotechnology
FIBK,"First Interstate BancSystem, Inc.",Financial Services,Banks - Regional
FINW,FinWise Bancorp,Financial Services,Banks - Regional
FIP,FTAI Infrastructure Inc.,Industrials,Conglomerates
FISI,"Financial Institutions, Inc.",Financial Services,Banks - Regional
FITB,Fifth Third Bancorp,Financial Services,Banks - Regional
FIVE,"Five Below, Inc.",Consumer Cyclical,Specialty Retail
FIVN,"Five9, Inc.",Technology,Software - Infrastructure
FIZZ,National Beverage Corp.,Consumer Defensive,Beverages - Non-Alcoholic
FLEX,Flex Ltd.,Technology,Electronic Components
FLGT,"Fulgent Genetics, Inc.",Healthcare,Diagnostics & Research
FLNC,"Fluence Energy, Inc.",Utilities,Utilities - Renewable
FLNT,"Fluent, Inc.",Communication Services,Advertising Agencies
FLS,Flowserve Corporation,Industrials,Specialty Industrial Machinery
FLUX,"Flux Power Holdings, Inc.",Industrials,Electrical Equipment & Parts
FLWS,"1-800-FLOWERS.COM, Inc.",Consumer Cyclical,Specialty Retail
FLYW,Flywire Corporation,Technology,Software - Infrastructure
FMBH,"First Mid Bancshares, Inc.",Financial Services,Banks - Regional
FMCB,Farmers & Merchants Bancorp,Financial Services,Banks - Regional
FMNB,Farmers National Banc Corp.,Financial Services,Banks - Regional
FNCH,"Finch Therapeutics Group, Inc.",Healthcare,Biotechnology
FNGR,"FingerMotion, Inc.",Communication Services,Telecom Services
FNKO,"Funko, Inc.",Consumer Cyclical,Leisure
FNLC,"The First Bancorp, Inc.",Financial Services,Banks - Regional
FNWB,First Northwest Bancorp,Financial Services,Banks - Regional
FNWD,Finward Bancorp,Financial Services,Banks - Regional
FOLD,"Amicus Therapeutics, Inc.",Healthcare,Biotechnology
FONR,FONAR Corporation,Healthcare,Diagnostics & Research
FORA,Forian Inc.,Healthcare,Health Information Services
FORM,"FormFactor, Inc.",Technology,Semiconductor Equipment & Materials
FORR,"Forrester Research, Inc.",Industrials,Consulting Services
FORTY,Formula Systems (1985) Ltd.,Technology,Information Technology Services
FOSL,"Fossil Group, Inc.",Consumer Cyclical,Footwear & Accessories
FOX,Fox Corporation,Communication Services,Entertainment
FOXF,Fox Factory Holding Corp.,Consumer Cyclical,Auto Parts
FRBA,First Bank,Financial Services,Banks - Regional
FRHC,Freedom Holdings Corp.,Financial Services,Financial Conglomerates
FRME,First Merchants Corporation,Financial Services,Banks - Regional
FROG,JFrog Ltd.,Technology,Software - Application
FRPH,"FRP Holdings, Inc.",Real Estate,Real Estate Services
FRPT,"Freshpet, Inc.",Consumer Defensive,Packaged Foods
FRSH,Freshworks Inc.,Technology,Software - Application
FRST,Primis Financial Corp.,Financial Services,Banks - Regional
FSBC,Five Star Bancorp,Financial Services,Banks - Regional
FSBW,"FS Bancorp, Inc.",Financial Services,Banks - Regional
FSEA,"First Seacoast Bancorp, Inc.",Financial Services,Banks - Regional
FSTR,L.B. Foster Company,Industrials,Railroads
FTAI,FTAI Aviation Ltd.,Industrials,Rental & Leasing Services
FTCI,"FTC Solar, Inc.",Technology,Solar
FTFT,Future FinTech Group Inc.,Technology,Software - Application
FTHM,Fathom Holdings Inc.,Real Estate,Real Estate Services
FTNT,"Fortinet, Inc.",Technology,Software - Infrastructure
FTRE,Fortrea Holdings Inc.,Healthcare,Biotechnology
FULC,"Fulcrum Therapeutics, Inc.",Healthcare,Biotechnology
FULT,Fulton Financial Corporation,Financial Services,Banks - Regional
FUNC,First United Corporation,Financial Services,Banks - Regional
FUSB,"First US Bancshares, Inc.",Financial Services,Banks - Regional
FUTU,Futu Holdings Limited,Financial Services,Capital Markets
FVCB,"FVCBankcorp, Inc.",Financial Services,Banks - Regional
FWRD,Forward Air Corporation,Industrials,Integrated Freight & Logistics
FWRG,"First Watch Restaurant Group, Inc.",Consumer Cyclical,Restaurants
GABC,"German American Bancorp, Inc.",Financial Services,Banks - Regional
GAIA,"Gaia, Inc.",Communication Services,Entertainment
GAIN,Gladstone Investment Corporation,Financial Services,Asset Management
GALT,Galectin Therapeutics Inc.,Healthcare,Biotechnology
GAMB,Gambling.com Group Limited,Consumer Cyclical,Gambling
GANX,"Gain Therapeutics, Inc.",Healthcare,Biotechnology
GASS,StealthGas Inc.,Industrials,Marine Shipping
GBCI,"Glacier Bancorp, Inc.",Financial Services,Banks - Regional
GBDC,"Golub Capital BDC, Inc.",Financial Services,Asset Management
GBIO,Generation Bio Co.,Healthcare,Biotechnology
GBLI,"Global Indemnity Group, LLC",Financial Services,Insurance - Property & Casualty
GCBC,"Greene County Bancorp, Inc.",Financial Services,Banks - Regional
GCMG,GCM Grosvenor Inc.,Financial Services,Asset Management
GCT,GigaCloud Technology Inc.,Technology,Software - Infrastructure
GDEN,"Golden Entertainment, Inc.",Consumer Cyclical,Resorts & Casinos
GDRX,"GoodRx Holdings, Inc.",Healthcare,Health Information Services
GDS,GDS Holdings Limited,Technology,Information Technology Services
GDYN,"Grid Dynamics Holdings, Inc.",Technology,Information Technology Services
GECC,Great Elm Capital Corp.,Financial Services,Asset Management
GEG,"Great Elm Group, Inc.",Financial Services,Asset Management
GEHC,GE HealthCare Technologies Inc.,Healthcare,Medical Devices
GEN,Gen Digital Inc.,Technology,Software - Infrastructure
GENC,"Gencor Industries, Inc.",Industrials,Farm & Heavy Construction Machinery
GEOS,Geospace Technologies Corporation,Energy,Oil & Gas Equipment & Services
GERN,Geron Corporation,Healthcare,Biotechnology
GEVO,"Gevo, Inc.",Basic Materials,Specialty Chemicals
GFS,GLOBALFOUNDRIES Inc.,Technology,Semiconductors
GH,"Guardant Health, Inc.",Healthcare,Diagnostics & Research
GIFI,"Gulf Island Fabrication, Inc.",Industrials,Metal Fabrication
GIGM,GigaMedia Limited,Communication Services,Electronic Gaming & Multimedia
GIII,"G-III Apparel Group, Ltd.",Consumer Cyclical,Apparel Manufacturing
GILD,"Gilead Sciences, Inc.",Healthcare,Drug Manufacturers - General
GILT,Gilat Satellite Networks Ltd.,Technology,Communication Equipment
GIPR,"Generation Income Properties, Inc.",Real Estate,REIT - Diversified
GLAD,Gladstone Capital Corporation,Financial Services,Asset Management
GLBS,Globus Maritime Limited,Industrials,Marine Shipping
GLDD,Great Lakes Dredge & Dock Corporation,Industrials,Engineering & Construction
GLMD,Galmed Pharmaceuticals Ltd.,Healthcare,Biotechnology
GLNG,Golar LNG Limited,Energy,Oil & Gas Midstream
GLPG,Galapagos NV,Healthcare,Biotechnology
GLPI,"Gaming and Leisure Properties, Inc.",Real Estate,REIT - Specialty
GLRE,"Greenlight Capital Re, Ltd.",Financial Services,Insurance - Reinsurance
GLTO,Galecto Inc,Healthcare,Biotechnology
GLUE,"Monte Rosa Therapeutics, Inc.",Healthcare,Biotechnology
GMAB,Genmab A/S,Healthcare,Biotechnology
GMGI,"Golden Matrix Group, Inc.",Communication Services,Electronic Gaming & Multimedia
GNLN,"Greenlane Holdings, Inc.",Consumer Defensive,Tobacco
GNLX,Genelux Corporation,Healthcare,Biotechnology
GNPX,"Genprex, Inc.",Healthcare,Biotechnology
GO,Grocery Outlet Holding Corp.,Consumer Defensive,Grocery Stores
GOCO,"GoHealth, Inc.",Financial Services,Insurance Brokers
GOEV,Canoo Inc.,Consumer Cyclical,Auto Manufacturers
GOGO,Gogo Inc.,Communication Services,Telecom Services
GOOD,Gladstone Commercial Corporation,Real Estate,REIT - Diversified
GOOG,Alphabet Inc.,Communication Services,Internet Content & Information
GOSS,"Gossamer Bio, Inc.",Healthcare,Biotechnology
GPCR,Structure Therapeutics Inc.,Healthcare,Biotechnology
GPOR,Gulfport Energy Corporation,Energy,Oil & Gas E&P
GPRE,Green Plains Inc.,Basic Materials,Chemicals
GRBK,"Green Brick Partners, Inc.",Consumer Cyclical,Residential Construction
GRI,"GRI Bio, Inc.",Healthcare,Biotechnology
GRMN,Garmin Ltd.,Technology,Scientific & Technical Instruments
GRNQ,Greenpro Capital Corp.,Industrials,Consulting Services
GRPN,"Groupon, Inc.",Communication Services,Internet Content & Information
GRTX,"Galera Therapeutics, Inc.",Healthcare,Biotechnology
GRWG,GrowGeneration Corp.,Consumer Cyclical,Specialty Retail
GSAT,"Globalstar, Inc.",Communication Services,Telecom Services
GSBC,"Great Southern Bancorp, Inc.",Financial Services,Banks - Regional
GSHD,"Goosehead Insurance, Inc.",Financial Services,Insurance Brokers
GSIT,"GSI Technology, Inc.",Technology,Semiconductors
GSM,Ferroglobe PLC,Basic Materials,Other Industrial Metals & Mining
GTBP,"GT Biopharma, Inc.",Healthcare,Biotechnology
GTEC,Greenland Technologies Holding Corporation,Consumer Cyclical,Auto Parts
