Ticker,Company Name,Sector,Industry
A,"Agilent Technologies, Inc.",Healthcare,Diagnostics & Research
AA,Alcoa Corporation,Basic Materials,Aluminum
AAP,"Advance Auto Parts, Inc.",Consumer Cyclical,Auto Parts
AAT,"American Assets Trust, Inc.",Real Estate,REIT - Diversified
AB,AllianceBernstein Holding L.P.,Financial Services,Asset Management
ABBV,AbbVie Inc.,Healthcare,Drug Manufacturers - General
ABEV,Ambev S.A.,Consumer Defensive,Beverages - Brewers
ABG,"Asbury Automotive Group, Inc.",Consumer Cyclical,Auto & Truck Dealerships
ABM,ABM Industries Incorporated,Industrials,Specialty Business Services
ABR,"Arbor Realty Trust, Inc.",Real Estate,REIT - Mortgage
ABT,Abbott Laboratories,Healthcare,Medical Devices
ABX,"Abacus Global Management, Inc.",Financial Services,Insurance - Life
ACA,"Arcosa, Inc.",Industrials,Engineering & Construction
ACCO,ACCO Brands Corporation,Industrials,Business Equipment & Supplies
ACEL,"Accel Entertainment, Inc.",Consumer Cyclical,Gambling
ACH,"Accendra Health, Inc.",Healthcare,Medical Distribution
ACHR,Archer Aviation Inc.,Industrials,Aerospace & Defense
ACN,Accenture plc,Technology,Information Technology Services
ACR,ACRES Commercial Realty Corp.,Real Estate,REIT - Mortgage
ACRE,Ares Commercial Real Estate Corporation,Real Estate,REIT - Mortgage
ACU,Acme United Corporation,Consumer Defensive,Household & Personal Products
ADC,Agree Realty Corporation,Real Estate,REIT - Retail
ADCT,ADC Therapeutics SA,Healthcare,Biotechnology
ADI,"Analog Devices, Inc.",Technology,Semiconductors
ADM,Archer-Daniels-Midland Company,Consumer Defensive,Farm Products
ADNT,Adient plc,Consumer Cyclical,Auto Parts
ADP,"Automatic Data Processing, Inc.",Technology,Software - Application
ADT,ADT Inc.,Industrials,Security & Protection Services
ADX,"Adams Diversified Equity Fund, Inc.",Financial Services,Asset Management
AEE,Ameren Corporation,Utilities,Utilities - Regulated Electric
AEG,Aegon Ltd.,Financial Services,Insurance - Diversified
AEM,Agnico Eagle Mines Limited,Basic Materials,Gold
AEO,"American Eagle Outfitters, Inc.",Consumer Cyclical,Apparel Retail
AEP,"American Electric Power Company, Inc.",Utilities,Utilities - Regulated Electric
AES,The AES Corporation,Utilities,Utilities - Diversified
AESI,Atlas Energy Solutions Inc.,Energy,Oil & Gas Equipment & Services
AEVA,"Aeva Technologies, Inc.",Technology,Software - Infrastructure
AFG,"American Financial Group, Inc.",Financial Services,Insurance - Property & Casualty
AFL,Aflac Incorporated,Financial Services,Insurance - Life
AGCO,AGCO Corporation,Industrials,Farm & Heavy Construction Machinery
AGL,"agilon health, inc.",Healthcare,Medical Care Facilities
AGM,Federal Agricultural Mortgage Corporation,Financial Services,Credit Services
AGO,Assured Guaranty Ltd.,Financial Services,Insurance - Specialty
AGX,"Argan, Inc.",Industrials,Engineering & Construction
AHH,Armada Hoffler Properties Inc,Real Estate,REIT - Diversified
AHR,"American Healthcare REIT, Inc.",Real Estate,REIT - Healthcare Facilities
AHT,"Ashford Hospitality Trust, Inc.",Real Estate,REIT - Hotel & Motel
AI,"C3.ai, Inc.",Technology,Software - Infrastructure
AIG,"American International Group, Inc.",Financial Services,Insurance - Diversified
AIN,Albany International Corp.,Consumer Cyclical,Textile Manufacturing
AIR,AAR Corp.,Industrials,Aerospace & Defense
AIRI,Air Industries Group,Industrials,Aerospace & Defense
AIT,"Applied Industrial Technologies, Inc.",Industrials,Industrial Distribution
AIV,Apartment Investment and Management Company,Real Estate,REIT - Residential
AIZ,"Assurant, Inc.",Financial Services,Insurance - Property & Casualty
AJG,Arthur J. Gallagher & Co.,Financial Services,Insurance Brokers
AKA,a.k.a. Brands Holding Corp.,Consumer Cyclical,Apparel Retail
AKO-B,Embotelladora Andina S.A.,Consumer Defensive,Beverages - Non-Alcoholic
AKR,Acadia Realty Trust,Real Estate,REIT - Retail
AL,Air Lease Corporation,Industrials,Rental & Leasing Services
ALB,Albemarle Corporation,Basic Materials,Specialty Chemicals
ALC,Alcon Inc.,Healthcare,Medical Instruments & Supplies
ALEX,Alexander & Baldwin Inc,Real Estate,REIT - Retail
ALG,Alamo Group Inc.,Industrials,Farm & Heavy Construction Machinery
ALIT,"Alight, Inc.",Technology,Software - Application
ALK,"Alaska Air Group, Inc.",Industrials,Airlines
ALL,The Allstate Corporation,Financial Services,Insurance - Property & Casualty
ALLE,Allegion plc,Industrials,Security & Protection Services
ALLY,Ally Financial Inc.,Financial Services,Credit Services
ALSN,"Allison Transmission Holdings, Inc.",Consumer Cyclical,Auto Parts
ALTG,Alta Equipment Group Inc.,Industrials,Rental & Leasing Services
ALV,"Autoliv, Inc.",Consumer Cyclical,Auto Parts
ALX,"Alexander's, Inc.",Real Estate,REIT - Retail
AM,Antero Midstream Corporation,Energy,Oil & Gas Midstream
AMBP,Ardagh Metal Packaging S.A.,Consumer Cyclical,Packaging & Containers
AMC,"AMC Entertainment Holdings, Inc.",Communication Services,Entertainment
AMD,"Advanced Micro Devices, Inc.",Technology,Semiconductors
AME,"AMETEK, Inc.",Industrials,Specialty Industrial Machinery
AMG,"Affiliated Managers Group, Inc.",Financial Services,Asset Management
AMH,American Homes 4 Rent,Real Estate,REIT - Residential
AMN,"AMN Healthcare Services, Inc.",Healthcare,Medical Care Facilities
AMP,"Ameriprise Financial, Inc.",Financial Services,Asset Management
AMPE,"Ampio Pharmaceuticals, Inc.",Healthcare,Biotechnology
AMPX,"Amprius Technologies, Inc.",Industrials,Electrical Equipment & Parts
AMPY,Amplify Energy Corp.,Energy,Oil & Gas E&P
AMR,"Alpha Metallurgical Resources, Inc.",Basic Materials,Coking Coal
AMRC,"Ameresco, Inc.",Industrials,Engineering & Construction
AMRX,"Amneal Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic
AMS,American Shared Hospital Services,Healthcare,Medical Care Facilities
AMT,American Tower Corporation,Real Estate,REIT - Specialty
AMWL,American Well Corporation,Healthcare,Health Information Services
AMX,"América Móvil, S.A.B. de C.V.",Communication Services,Telecom Services
AN,"AutoNation, Inc.",Consumer Cyclical,Auto & Truck Dealerships
ANET,"Arista Networks, Inc.",Technology,Computer Hardware
ANF,Abercrombie & Fitch Co.,Consumer Cyclical,Apparel Retail
AON,Aon plc,Financial Services,Insurance Brokers
AORT,"Artivion, Inc.",Healthcare,Medical Devices
APA,APA Corporation,Energy,Oil & Gas E&P
APAM,Artisan Partners Asset Management Inc.,Financial Services,Asset Management
APD,"Air Products and Chemicals, Inc.",Basic Materials,Specialty Chemicals
APG,APi Group Corporation,Industrials,Engineering & Construction
APH,Amphenol Corporation,Technology,Electronic Components
APLE,"Apple Hospitality REIT, Inc.",Real Estate,REIT - Hotel & Motel
APO,"Apollo Global Management, Inc.",Financial Services,Asset Management
APT,"Alpha Pro Tech, Ltd.",Industrials,Building Products & Equipment
APTV,Aptiv PLC,Consumer Cyclical,Auto Parts
AR,Antero Resources Corporation,Energy,Oil & Gas E&P
ARCO,Arcos Dorados Holdings Inc.,Consumer Cyclical,Restaurants
ARDC,"Ares Dynamic Credit Allocation Fund, Inc.",Financial Services,Asset Management
ARE,"Alexandria Real Estate Equities, Inc.",Real Estate,REIT - Office
AREN,"The Arena Group Holdings, Inc.",Communication Services,Internet Content & Information
ARES,Ares Management Corporation,Financial Services,Asset Management
ARI,"Apollo Commercial Real Estate Finance, Inc.",Real Estate,REIT - Mortgage
ARIS,Aris Mining Corporation,Basic Materials,Gold
ARL,"American Realty Investors, Inc.",Real Estate,Real Estate Services
ARLO,"Arlo Technologies, Inc.",Industrials,Building Products & Equipment
AROC,"Archrock, Inc.",Energy,Oil & Gas Equipment & Services
ARR,"ARMOUR Residential REIT, Inc.",Real Estate,REIT - Mortgage
ARW,"Arrow Electronics, Inc.",Technology,Electronics & Computer Distribution
AS,"Amer Sports, Inc.",Consumer Cyclical,Leisure
ASA,ASA Gold and Precious Metals Limited,Financial Services,Asset Management
ASAN,"Asana, Inc.",Technology,Software - Application
ASB,Associated Banc-Corp,Financial Services,Banks - Regional
ASC,Ardmore Shipping Corporation,Industrials,Marine Shipping
ASGN,ASGN Incorporated,Technology,Information Technology Services
ASH,Ashland Inc.,Basic Materials,Specialty Chemicals
ASIX,AdvanSix Inc.,Basic Materials,Chemicals
ASPN,"Aspen Aerogels, Inc.",Industrials,Building Products & Equipment
ASX,"ASE Technology Holding Co., Ltd.",Technology,Semiconductors
ATEN,"A10 Networks, Inc.",Technology,Software - Infrastructure
ATGE,Adtalem Global Education Inc,Consumer Defensive,Education & Training Services
ATKR,Atkore Inc.,Industrials,Electrical Equipment & Parts
ATMU,Atmus Filtration Technologies Inc.,Consumer Cyclical,Auto Parts
ATNM,"Actinium Pharmaceuticals, Inc.",Healthcare,Biotechnology
ATO,Atmos Energy Corporation,Utilities,Utilities - Regulated Gas
ATR,"AptarGroup, Inc.",Healthcare,Medical Instruments & Supplies
AU,AngloGold Ashanti plc,Basic Materials,Gold
AUMN,Golden Minerals Company,Basic Materials,Other Precious Metals & Mining
AVA,Avista Corporation,Utilities,Utilities - Diversified
AVB,"AvalonBay Communities, Inc.",Real Estate,REIT - Residential
AVNS,"Avanos Medical, Inc.",Healthcare,Medical Devices
AVNT,Avient Corporation,Basic Materials,Specialty Chemicals
AVTR,"Avantor, Inc.",Healthcare,Medical Instruments & Supplies
AVX,Avax One Technology Ltd.,Financial Services,Asset Management
AVY,Avery Dennison Corporation,Consumer Cyclical,Packaging & Containers
AWI,"Armstrong World Industries, Inc.",Industrials,Building Products & Equipment
AWK,"American Water Works Company, Inc.",Utilities,Utilities - Regulated Water
AWR,American States Water Company,Utilities,Utilities - Regulated Water
AX,"Axos Financial, Inc.",Financial Services,Banks - Regional
AXL,Dauch Corporation,Consumer Cyclical,Auto Parts
AXP,American Express Company,Financial Services,Credit Services
AXR,AMREP Corporation,Real Estate,Real Estate - Development
AXS,AXIS Capital Holdings Limited,Financial Services,Insurance - Specialty
AXTA,Axalta Coating Systems Ltd.,Basic Materials,Specialty Chemicals
AYI,Acuity Inc.,Industrials,Electrical Equipment & Parts
AZ,A2Z Cust2Mate Solutions Corp.,Technology,Software - Application
AZO,"AutoZone, Inc.",Consumer Cyclical,Auto Parts
AZZ,AZZ Inc.,Industrials,Specialty Business Services
BA,The Boeing Company,Industrials,Aerospace & Defense
BABA,Alibaba Group Holding Limited,Consumer Cyclical,Internet Retail
BAC,Bank of America Corporation,Financial Services,Banks - Diversified
BAH,Booz Allen Hamilton Holding Corporation,Industrials,Consulting Services
BAK,Braskem S.A.,Basic Materials,Chemicals
BALY,Bally's Corporation,Consumer Cyclical,Resorts & Casinos
BAM,Brookfield Asset Management Ltd.,Financial Services,Asset Management
BANC,"Banc of California, Inc.",Financial Services,Banks - Regional
BAP,Credicorp Ltd.,Financial Services,Banks - Regional
BARK,"BARK, Inc.",Consumer Cyclical,Specialty Retail
BATL,Battalion Oil Corporation,Energy,Oil & Gas E&P
BAX,Baxter International Inc.,Healthcare,Medical Instruments & Supplies
BBAI,"BigBear.ai Holdings, Inc.",Technology,Information Technology Services
BBU,Brookfield Business Partners L.P.,Industrials,Conglomerates
BBWI,"Bath & Body Works, Inc.",Consumer Cyclical,Specialty Retail
BCC,Boise Cascade Company,Basic Materials,Lumber & Wood Production
BCE,BCE Inc.,Communication Services,Telecom Services
BCO,The Brink's Company,Industrials,Security & Protection Services
BDC,Belden Inc.,Technology,Communication Equipment
BDN,Brandywine Realty Trust,Real Estate,REIT - Office
BE,Bloom Energy Corporation,Industrials,Electrical Equipment & Parts
BFAM,Bright Horizons Family Solutions Inc.,Consumer Cyclical,Personal Services
BFH,"Bread Financial Holdings, Inc.",Financial Services,Credit Services
BFLY,"Butterfly Network, Inc.",Healthcare,Medical Devices
BFS,"Saul Centers, Inc.",Real Estate,REIT - Retail
BG,Bunge Global SA,Consumer Defensive,Farm Products
BGS,"B&G Foods, Inc.",Consumer Defensive,Packaged Foods
BGSF,"BGSF, Inc.",Industrials,Staffing & Employment Services
BH,Biglari Holdings Inc.,Consumer Cyclical,Restaurants
BHB,Bar Harbor Bankshares,Financial Services,Banks - Regional
BHC,Bausch Health Companies Inc.,Healthcare,Drug Manufacturers - Specialty & Generic
BHE,"Benchmark Electronics, Inc.",Technology,Electronic Components
BHP,BHP Group Limited,Basic Materials,Other Industrial Metals & Mining
BHR,Braemar Hotels & Resorts Inc.,Real Estate,REIT - Hotel & Motel
BHVN,Biohaven Ltd.,Healthcare,Biotechnology
BILL,"BILL Holdings, Inc.",Technology,Software - Application
BIO,"Bio-Rad Laboratories, Inc.",Healthcare,Medical Devices
BIP,Brookfield Infrastructure Partners L.P.,Utilities,Utilities - Diversified
BIRK,Birkenstock Holding plc,Consumer Cyclical,Footwear & Accessories
BJ,"BJ's Wholesale Club Holdings, Inc.",Consumer Defensive,Discount Stores
BK,The Bank of New York Mellon Corporation,Financial Services,Banks - Diversified
BKD,Brookdale Senior Living Inc.,Healthcare,Medical Care Facilities
BKE,"The Buckle, Inc.",Consumer Cyclical,Apparel Retail
BKH,Black Hills Corporation,Utilities,Utilities - Regulated Gas
BKKT,"Bakkt, Inc.",Technology,Software - Infrastructure
BKR,Baker Hughes Company,Energy,Oil & Gas Equipment & Services
BKSY,BlackSky Technology Inc.,Industrials,Specialty Business Services
BKU,"BankUnited, Inc.",Financial Services,Banks - Regional
BLCO,Bausch + Lomb Corporation,Healthcare,Medical Instruments & Supplies
BLD,TopBuild Corp.,Industrials,Engineering & Construction
BLK,"BlackRock, Inc.",Financial Services,Asset Management
BLND,"Blend Labs, Inc.",Technology,Software - Application
BLX,"Banco Latinoamericano de Comercio Exterior, S. A.",Financial Services,Banks - Regional
BMY,Bristol-Myers Squibb Company,Healthcare,Drug Manufacturers - General
BN,Brookfield Corporation,Financial Services,Asset Management
BNED,"Barnes & Noble Education, Inc.",Consumer Cyclical,Specialty Retail
BNL,"Broadstone Net Lease, Inc.",Real Estate,REIT - Diversified
BOH,Bank of Hawaii Corporation,Financial Services,Banks - Regional
BOOT,"Boot Barn Holdings, Inc.",Consumer Cyclical,Apparel Retail
BORR,Borr Drilling Limited,Energy,Oil & Gas Drilling
BOX,"Box, Inc.",Technology,Software - Infrastructure
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services
BRBR,"BellRing Brands, Inc.",Consumer Defensive,Packaged Foods
BRC,Brady Corporation,Industrials,Security & Protection Services
BRCC,BRC Inc.,Consumer Defensive,Packaged Foods
BRK-A,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified
BRO,"Brown & Brown, Inc.",Financial Services,Insurance Brokers
BROS,Dutch Bros Inc.,Consumer Cyclical,Restaurants
BRSP,"BrightSpire Capital, Inc.",Real Estate,REIT - Mortgage
BRT,BRT Apartments Corp.,Real Estate,REIT - Residential
BRX,Brixmor Property Group Inc.,Real Estate,REIT - Retail
BSAC,Banco Santander-Chile,Financial Services,Banks - Regional
BSM,"Black Stone Minerals, L.P.",Energy,Oil & Gas E&P
BSX,Boston Scientific Corporation,Healthcare,Medical Devices
BTE,Baytex Energy Corp.,Energy,Oil & Gas E&P
BTI,British American Tobacco p.l.c.,Consumer Defensive,Tobacco
BTU,Peabody Energy Corporation,Energy,Thermal Coal
BUD,Anheuser-Busch InBev SA/NV,Consumer Defensive,Beverages - Brewers
BURL,"Burlington Stores, Inc.",Consumer Cyclical,Apparel Retail
BURU,"Nuburu, Inc.",Industrials,Specialty Industrial Machinery
BV,"BrightView Holdings, Inc.",Industrials,Specialty Business Services
BVN,Compañía de Minas Buenaventura S.A.A.,Basic Materials,Other Precious Metals & Mining
BW,"Babcock & Wilcox Enterprises, Inc.",Industrials,Specialty Industrial Machinery
BWA,BorgWarner Inc.,Consumer Cyclical,Auto Parts
BWXT,"BWX Technologies, Inc.",Industrials,Aerospace & Defense
BX,Blackstone Inc.,Financial Services,Asset Management
BXC,BlueLinx Holdings Inc.,Industrials,Industrial Distribution
BXMT,"Blackstone Mortgage Trust, Inc.",Real Estate,REIT - Mortgage
BXP,"BXP, Inc.",Real Estate,REIT - Office
BY,"Byline Bancorp, Inc.",Financial Services,Banks - Regional
BYD,Boyd Gaming Corporation,Consumer Cyclical,Resorts & Casinos
BZH,"Beazer Homes USA, Inc.",Consumer Cyclical,Residential Construction
C,Citigroup Inc.,Financial Services,Banks - Diversified
CAAP,Corporación América Airports S.A.,Industrials,Airports & Air Services
CABO,"Cable One, Inc.",Communication Services,Telecom Services
CACI,CACI International Inc,Technology,Information Technology Services
CADE,Cadence Bank,Financial Services,Banks - Regional
CAG,"Conagra Brands, Inc.",Consumer Defensive,Packaged Foods
CAH,"Cardinal Health, Inc.",Healthcare,Medical Distribution
CAL,"Caleres, Inc.",Consumer Cyclical,Apparel Retail
CALM,"Cal-Maine Foods, Inc.",Consumer Defensive,Farm Products
CALX,"Calix, Inc.",Technology,Software - Infrastructure
CANG,Cango Inc.,Financial Services,Capital Markets
CAPL,CrossAmerica Partners LP,Energy,Oil & Gas Refining & Marketing
CAR,"Avis Budget Group, Inc.",Industrials,Rental & Leasing Services
CARM,"Carisma Therapeutics, Inc.",Healthcare,Biotechnology
CARR,Carrier Global Corporation,Industrials,Building Products & Equipment
CARS,Cars.com Inc.,Communication Services,Internet Content & Information
CAT,Caterpillar Inc.,Industrials,Farm & Heavy Construction Machinery
CATO,The Cato Corporation,Consumer Cyclical,Apparel Retail
CAVA,"CAVA Group, Inc.",Consumer Cyclical,Restaurants
CB,Chubb Limited,Financial Services,Insurance - Property & Casualty
CBL,"CBL & Associates Properties, Inc.",Real Estate,REIT - Retail
CBRE,"CBRE Group, Inc.",Real Estate,Real Estate Services
CBT,Cabot Corporation,Basic Materials,Specialty Chemicals
CBU,"Community Financial System, Inc.",Financial Services,Banks - Regional
CBZ,"CBIZ, Inc.",Industrials,Specialty Business Services
CC,The Chemours Company,Basic Materials,Specialty Chemicals
CCEL,"Cryo-Cell International, Inc.",Healthcare,Medical Care Facilities
CCI,Crown Castle Inc.,Real Estate,REIT - Specialty
CCK,"Crown Holdings, Inc.",Consumer Cyclical,Packaging & Containers
CCL,Carnival Corporation & plc,Consumer Cyclical,Travel Services
CCO,"Clear Channel Outdoor Holdings, Inc.",Communication Services,Advertising Agencies
CDE,"Coeur Mining, Inc.",Basic Materials,Gold
CDLR,Cadeler A/S,Industrials,Engineering & Construction
CDP,COPT Defense Properties,Real Estate,REIT - Office
CDRE,"Cadre Holdings, Inc.",Industrials,Aerospace & Defense
CE,Celanese Corporation,Basic Materials,Chemicals
CF,"CF Industries Holdings, Inc.",Basic Materials,Agricultural Inputs
CFG,"Citizens Financial Group, Inc.",Financial Services,Banks - Regional
CGC,Canopy Growth Corporation,Healthcare,Drug Manufacturers - Specialty & Generic
CHA,Chagee Holdings Limited,Consumer Cyclical,Restaurants
CHCT,Community Healthcare Trust Incorporated,Real Estate,REIT - Healthcare Facilities
CHD,"Church & Dwight Co., Inc.",Consumer Defensive,Household & Personal Products
CHE,Chemed Corporation,Healthcare,Medical Care Facilities
CHGG,"Chegg, Inc.",Consumer Defensive,Education & Training Services
CHH,"Choice Hotels International, Inc.",Consumer Cyclical,Lodging
CHMI,Cherry Hill Mortgage Investment Corporation,Real Estate,REIT - Mortgage
CHPT,"ChargePoint Holdings, Inc.",Consumer Cyclical,Specialty Retail
CHT,"Chunghwa Telecom Co., Ltd.",Communication Services,Telecom Services
CHWY,"Chewy, Inc.",Consumer Cyclical,Internet Retail
CI,The Cigna Group,Healthcare,Healthcare Plans
CIG,Companhia Energética de Minas Gerais - CEMIG,Utilities,Utilities - Diversified
CIM,Chimera Investment Corporation,Real Estate,REIT - Mortgage
CIVI,"Civitas Resources, Inc.",Energy,Oil & Gas E&P
CIX,CompX International Inc.,Industrials,Security & Protection Services
CLB,Core Laboratories Inc.,Energy,Oil & Gas Equipment & Services
CLDT,Chatham Lodging Trust,Real Estate,REIT - Hotel & Motel
CLF,Cleveland-Cliffs Inc.,Basic Materials,Steel
CLH,"Clean Harbors, Inc.",Industrials,Waste Management
CLPR,Clipper Realty Inc.,Real Estate,REIT - Residential
CLS,Celestica Inc.,Technology,Electronic Components
CLVT,Clarivate Plc,Technology,Information Technology Services
CLW,Clearwater Paper Corporation,Basic Materials,Paper & Paper Products
CMC,Commercial Metals Company,Industrials,Metal Fabrication
CMCL,Caledonia Mining Corporation Plc,Basic Materials,Gold
CMCM,Cheetah Mobile Inc.,Communication Services,Internet Content & Information
CMG,"Chipotle Mexican Grill, Inc.",Consumer Cyclical,Restaurants
CMI,Cummins Inc.,Industrials,Specialty Industrial Machinery
CMP,"Compass Minerals International, Inc.",Basic Materials,Other Industrial Metals & Mining
CMRE,Costamare Inc.,Industrials,Marine Shipping
CMS,CMS Energy Corporation,Utilities,Utilities - Regulated Electric
CMT,"Core Molding Technologies, Inc.",Basic Materials,Specialty Chemicals
CMTG,"Claros Mortgage Trust, Inc.",Real Estate,REIT - Mortgage
CNA,CNA Financial Corporation,Financial Services,Insurance - Property & Casualty
CNC,Centene Corporation,Healthcare,Healthcare Plans
CNDT,Conduent Incorporated,Technology,Information Technology Services
CNF,CNFinance Holdings Limited,Financial Services,Mortgage Finance
CNK,"Cinemark Holdings, Inc.",Communication Services,Entertainment
CNM,"Core & Main, Inc.",Industrials,Industrial Distribution
CNNE,"Cannae Holdings, Inc.",Consumer Cyclical,Restaurants
CNO,"CNO Financial Group, Inc.",Financial Services,Insurance - Life
CNP,"CenterPoint Energy, Inc.",Utilities,Utilities - Regulated Electric
CNR,"Core Natural Resources, Inc.",Energy,Thermal Coal
CNS,"Cohen & Steers, Inc.",Financial Services,Asset Management
CNX,CNX Resources Corporation,Energy,Oil & Gas E&P
COE,51Talk Online Education Group,Consumer Defensive,Education & Training Services
COF,Capital One Financial Corporation,Financial Services,Credit Services
COHN,Cohen & Company Inc.,Financial Services,Capital Markets
COLD,"Americold Realty Trust, Inc.",Real Estate,REIT - Industrial
COMP,"Compass, Inc.",Real Estate,Real Estate Services
COO,"The Cooper Companies, Inc.",Healthcare,Medical Instruments & Supplies
COOK,"Traeger, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances"
COP,ConocoPhillips,Energy,Oil & Gas E&P
COR,"Cencora, Inc.",Healthcare,Medical Distribution
COTY,Coty Inc.,Consumer Defensive,Household & Personal Products
COUR,"Coursera, Inc.",Consumer Defensive,Education & Training Services
CPA,"Copa Holdings, S.A.",Industrials,Airlines
CPB,The Campbell's Company,Consumer Defensive,Packaged Foods
CPF,Central Pacific Financial Corp.,Financial Services,Banks - Regional
CPK,Chesapeake Utilities Corporation,Utilities,Utilities - Regulated Gas
CPNG,"Coupang, Inc.",Consumer Cyclical,Internet Retail
CPRI,Capri Holdings Limited,Consumer Cyclical,Luxury Goods
CPS,Cooper-Standard Holdings Inc.,Consumer Cyclical,Auto Parts
CPT,Camden Property Trust,Real Estate,REIT - Residential
CQP,"Cheniere Energy Partners, L.P.",Energy,Oil & Gas Midstream
CR,Crane Company,Industrials,Specialty Industrial Machinery
CRBG,"Corebridge Financial, Inc.",Financial Services,Asset Management
CRC,California Resources Corporation,Energy,Oil & Gas E&P
CRD-B,Crawford & Company,Financial Services,Insurance Brokers
CRGY,Crescent Energy Company,Energy,Oil & Gas E&P
CRI,"Carter's, Inc.",Consumer Cyclical,Apparel Retail
CRK,"Comstock Resources, Inc.",Energy,Oil & Gas E&P
CRL,"Charles River Laboratories International, Inc.",Healthcare,Diagnostics & Research
CRM,"Salesforce, Inc.",Technology,Software - Application
CRMD,CorMedix Inc.,Healthcare,Biotechnology
CRS,Carpenter Technology Corporation,Industrials,Metal Fabrication
CRT,Cross Timbers Royalty Trust,Energy,Oil & Gas E&P
CSR,Centerspace,Real Estate,REIT - Residential
CSTM,Constellium SE,Basic Materials,Aluminum
CSV,"Carriage Services, Inc.",Consumer Cyclical,Personal Services
CSX,CSX Corporation,Industrials,Railroads
CTGO,"Contango Ore, Inc.",Basic Materials,Gold
CTO,"CTO Realty Growth, Inc.",Real Estate,REIT - Diversified
CTOS,"Custom Truck One Source, Inc.",Industrials,Rental & Leasing Services
CTRA,Coterra Energy Inc.,Energy,Oil & Gas E&P
CTS,CTS Corporation,Technology,Electronic Components
CTVA,"Corteva, Inc.",Basic Materials,Agricultural Inputs
CUB,Lionheart Holdings,Financial Services,Shell Companies
CUBE,CubeSmart,Real Estate,REIT - Industrial
CURV,Torrid Holdings Inc.,Consumer Cyclical,Apparel Retail
CUZ,Cousins Properties Incorporated,Real Estate,REIT - Office
CVEO,Civeo Corporation,Consumer Cyclical,Lodging
CVI,"CVR Energy, Inc.",Energy,Oil & Gas Refining & Marketing
CVLG,"Covenant Logistics Group, Inc.",Industrials,Trucking
CVM,CEL-SCI Corporation,Healthcare,Biotechnology
CVNA,Carvana Co.,Consumer Cyclical,Auto & Truck Dealerships
CVS,CVS Health Corporation,Healthcare,Healthcare Plans
CVU,"CPI Aerostructures, Inc.",Industrials,Aerospace & Defense
CVX,Chevron Corporation,Energy,Oil & Gas Integrated
CW,Curtiss-Wright Corporation,Industrials,Aerospace & Defense
CWAN,"Clearwater Analytics Holdings, Inc.",Technology,Software - Application
CWEN,"Clearway Energy, Inc.",Utilities,Utilities - Renewable
CWH,"Camping World Holdings, Inc.",Consumer Cyclical,Auto & Truck Dealerships
CWK,Cushman & Wakefield Limited,Real Estate,Real Estate Services
CWT,California Water Service Group,Utilities,Utilities - Regulated Water
CX,"CEMEX, S.A.B. de C.V.",Basic Materials,Building Materials
CXM,"Sprinklr, Inc.",Technology,Software - Application
CXW,"CoreCivic, Inc.",Industrials,Security & Protection Services
CYD,China Yuchai International Limited,Consumer Cyclical,Auto Manufacturers
CYH,"Community Health Systems, Inc.",Healthcare,Medical Care Facilities
CZFS,"Citizens Financial Services, Inc.",Financial Services,Banks - Regional
D,"Dominion Energy, Inc.",Utilities,Utilities - Regulated Electric
DAC,Danaos Corporation,Industrials,Marine Shipping
DAL,"Delta Air Lines, Inc.",Industrials,Airlines
DAN,Dana Incorporated,Consumer Cyclical,Auto Parts
DAO,"Youdao, Inc.",Consumer Defensive,Education & Training Services
DAR,Darling Ingredients Inc.,Consumer Defensive,Packaged Foods
DASH,"DoorDash, Inc.",Consumer Cyclical,Internet Retail
DAVA,Endava plc,Technology,Software - Infrastructure
DB,Deutsche Bank Aktiengesellschaft,Financial Services,Banks - Regional
DBD,"Diebold Nixdorf, Incorporated",Technology,Software - Application
DBI,Designer Brands Inc.,Consumer Cyclical,Footwear & Accessories
DBRG,"DigitalBridge Group, Inc.",Financial Services,Asset Management
DC,Dakota Gold Corp.,Basic Materials,Gold
DCI,"Donaldson Company, Inc.",Industrials,Specialty Industrial Machinery
DCO,Ducommun Incorporated,Industrials,Aerospace & Defense
DD,"DuPont de Nemours, Inc.",Basic Materials,Specialty Chemicals
DDS,"Dillard's, Inc.",Consumer Cyclical,Department Stores
DE,Deere & Company,Industrials,Farm & Heavy Construction Machinery
DEA,"Easterly Government Properties, Inc.",Real Estate,REIT - Office
DEI,"Douglas Emmett, Inc.",Real Estate,REIT - Office
DELL,Dell Technologies Inc.,Technology,Computer Hardware
DFH,"Dream Finders Homes, Inc.",Consumer Cyclical,Residential Construction
DFIN,"Donnelley Financial Solutions, Inc.",Technology,Software - Application
DG,Dollar General Corporation,Consumer Defensive,Discount Stores
DGX,Quest Diagnostics Incorporated,Healthcare,Diagnostics & Research
DHT,"DHT Holdings, Inc.",Energy,Oil & Gas Midstream
DHX,"DHI Group, Inc.",Technology,Software - Application
DIN,"Dine Brands Global, Inc.",Consumer Cyclical,Restaurants
DINO,HF Sinclair Corporation,Energy,Oil & Gas Refining & Marketing
DIS,The Walt Disney Company,Communication Services,Entertainment
DIT,AMCON Distributing Company,Consumer Defensive,Food Distribution
